Date,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility,United States,Other advanced economies,Emerging markets
09/07/2008,8.422,3.005,0.9,0.378,3.369,0.77,4.05,3.715,0.657
10/07/2008,8.597,3.037,0.923,0.394,3.382,0.861,4.115,3.821,0.661
11/07/2008,8.797,2.972,1.009,0.449,3.353,1.014,4.265,3.921,0.611
14/07/2008,9.07,3.018,1.016,0.476,3.46,1.1,4.444,3.972,0.654
15/07/2008,9.541,3.125,1.135,0.531,3.516,1.234,4.632,4.21,0.699
16/07/2008,9.049,3.082,1.045,0.453,3.406,1.063,4.354,4.047,0.648
17/07/2008,8.781,3.005,0.917,0.401,3.439,1.019,4.334,3.85,0.597
18/07/2008,8.431,2.914,0.881,0.355,3.385,0.896,4.222,3.634,0.575
21/07/2008,8.402,2.903,0.852,0.397,3.395,0.855,4.174,3.648,0.58
22/07/2008,7.919,2.891,0.772,0.292,3.277,0.687,3.899,3.469,0.551
23/07/2008,7.594,2.823,0.685,0.213,3.249,0.624,3.784,3.299,0.511
24/07/2008,7.75,2.944,0.743,0.243,3.164,0.656,3.871,3.305,0.574
25/07/2008,7.643,2.888,0.773,0.221,3.125,0.636,3.777,3.322,0.544
28/07/2008,7.877,2.97,0.837,0.252,3.176,0.642,3.949,3.353,0.575
29/07/2008,7.589,2.958,0.793,0.161,3.125,0.552,3.716,3.321,0.552
30/07/2008,7.239,2.961,0.675,0.136,3.113,0.354,3.502,3.18,0.557
31/07/2008,7.471,3.051,0.709,0.158,3.13,0.423,3.684,3.178,0.609
01/08/2008,7.649,3.073,0.792,0.142,3.147,0.495,3.778,3.263,0.608
04/08/2008,7.78,3.088,0.868,0.106,3.174,0.544,3.835,3.341,0.604
05/08/2008,7.37,3.065,0.735,0.039,3.175,0.356,3.591,3.181,0.598
06/08/2008,7.112,3.027,0.649,-0.018,3.236,0.218,3.558,2.965,0.589
07/08/2008,7.322,3.104,0.717,-0.022,3.276,0.247,3.683,3.008,0.631
08/08/2008,7.034,3.087,0.635,-0.156,3.229,0.239,3.518,2.887,0.629
11/08/2008,6.806,3.055,0.546,-0.225,3.17,0.26,3.374,2.844,0.588
12/08/2008,6.895,3.11,0.603,-0.217,3.124,0.275,3.449,2.831,0.615
13/08/2008,7.158,3.099,0.705,-0.208,3.119,0.443,3.491,3.044,0.623
14/08/2008,6.964,3.108,0.677,-0.269,3.126,0.322,3.434,2.91,0.62
15/08/2008,6.825,3.124,0.65,-0.331,3.151,0.231,3.427,2.764,0.634
18/08/2008,6.995,3.134,0.672,-0.302,3.237,0.254,3.615,2.732,0.648
19/08/2008,7.219,3.153,0.797,-0.259,3.15,0.378,3.619,2.941,0.659
20/08/2008,7.173,3.206,0.759,-0.282,3.161,0.329,3.615,2.886,0.672
21/08/2008,7.223,3.184,0.735,-0.175,3.09,0.389,3.576,2.97,0.677
22/08/2008,7.013,3.161,0.711,-0.283,3.104,0.32,3.476,2.874,0.663
25/08/2008,7.362,3.276,0.746,-0.251,3.131,0.46,3.668,2.989,0.705
26/08/2008,7.254,3.262,0.746,-0.275,3.085,0.436,3.578,2.968,0.708
27/08/2008,7.143,3.262,0.706,-0.261,3.086,0.35,3.502,2.934,0.707
28/08/2008,6.956,3.247,0.627,-0.262,3.02,0.324,3.359,2.901,0.696
29/08/2008,6.947,3.218,0.611,-0.271,3.064,0.325,3.462,2.814,0.671
02/09/2008,7.257,3.304,0.675,-0.322,3.111,0.489,3.57,2.965,0.722
03/09/2008,7.324,3.319,0.706,-0.316,3.1,0.515,3.552,3.037,0.735
04/09/2008,7.785,3.381,0.87,-0.311,3.08,0.765,3.749,3.272,0.764
05/09/2008,7.922,3.424,0.96,-0.355,3.011,0.882,3.653,3.48,0.789
08/09/2008,7.494,3.372,0.747,-0.416,2.93,0.861,3.496,3.236,0.762
09/09/2008,8.122,3.489,0.899,-0.382,3.058,1.058,3.889,3.395,0.838
10/09/2008,8.046,3.523,0.906,-0.475,3.023,1.069,3.809,3.39,0.847
11/09/2008,8.233,3.639,0.912,-0.483,3.015,1.15,3.815,3.542,0.876
12/09/2008,8.332,3.622,0.836,-0.435,3.175,1.134,4.016,3.44,0.876
15/09/2008,10.803,4.268,1.054,-0.264,3.745,2,5.416,4.263,1.124
16/09/2008,12.166,4.714,1.177,-0.313,4.072,2.516,5.77,5.098,1.298
17/09/2008,14.263,5.051,1.313,-0.129,5.337,2.691,7.264,5.556,1.443
18/09/2008,15.015,5.329,1.246,-0.174,5.806,2.808,7.47,6.001,1.544
19/09/2008,12.627,4.789,0.835,-0.224,4.798,2.429,6.237,5.136,1.254
22/09/2008,13.055,4.689,0.946,-0.055,5.017,2.458,6.57,5.284,1.201
23/09/2008,13.828,4.889,1.033,-0.097,5.454,2.549,7.068,5.473,1.287
24/09/2008,14.901,5.104,1.038,-0.137,6.398,2.498,7.941,5.631,1.329
25/09/2008,14.896,5.221,0.948,-0.162,6.537,2.352,7.843,5.702,1.351
26/09/2008,15.878,5.49,0.995,-0.147,6.832,2.708,8.241,6.247,1.39
29/09/2008,18.536,5.817,1.404,-0.061,7.579,3.797,9.629,7.34,1.567
30/09/2008,18.256,5.832,1.195,-0.286,7.826,3.689,9.162,7.536,1.558
01/10/2008,18.61,5.896,1.157,-0.274,8.196,3.635,9.538,7.51,1.562
02/10/2008,19.857,6.191,1.339,-0.322,8.492,4.157,10.329,7.891,1.637
03/10/2008,19.606,6.277,1.347,-0.295,8.122,4.155,10.165,7.766,1.675
06/10/2008,21.956,6.756,1.741,-0.252,8.117,5.594,10.727,9.308,1.921
07/10/2008,22.678,6.788,1.954,-0.19,8.227,5.899,10.924,9.795,1.959
08/10/2008,25.937,7.095,2.311,-0.115,9.163,7.483,11.78,12.019,2.138
09/10/2008,26.592,7.308,2.536,-0.149,9.359,7.538,12.513,11.879,2.2
10/10/2008,29.32,8.039,2.893,-0.269,9.582,9.075,13.279,13.596,2.445
13/10/2008,26.959,7.953,2.342,-0.287,9.309,7.642,12.344,12.248,2.367
14/10/2008,24.306,7.488,2.02,-0.282,8.485,6.595,11.33,10.808,2.168
15/10/2008,25.76,7.678,2.409,-0.215,8.322,7.566,12.094,11.367,2.299
16/10/2008,26.84,7.809,2.628,-0.278,7.91,8.771,11.788,12.644,2.408
17/10/2008,25.069,7.835,2.507,-0.273,7.057,7.943,11.18,11.509,2.38
20/10/2008,22.229,7.886,2.217,-0.281,5.955,6.452,9.412,10.396,2.421
21/10/2008,22.479,7.98,2.256,-0.255,5.967,6.531,9.443,10.497,2.539
22/10/2008,24.612,8.173,2.665,-0.234,6.271,7.737,10.395,11.481,2.736
23/10/2008,25.985,8.325,2.684,-0.211,7.043,8.144,10.885,12.243,2.857
24/10/2008,28.294,8.62,3.058,-0.151,7.574,9.193,11.881,13.333,3.08
27/10/2008,29.226,8.606,3.281,-0.087,7.639,9.787,12.121,14.057,3.048
28/10/2008,27.235,8.418,2.819,-0.174,7.303,8.869,11.076,13.281,2.878
29/10/2008,26.202,8.249,2.556,-0.091,6.962,8.526,10.838,12.558,2.806
30/10/2008,25.103,7.975,2.24,-0.12,6.935,8.073,10.45,12.11,2.543
31/10/2008,24.358,7.72,2.179,-0.142,6.507,8.094,9.986,11.987,2.385
03/11/2008,23.54,7.62,2.143,-0.155,6.289,7.643,9.559,11.688,2.293
04/11/2008,21.702,7.313,1.832,-0.103,5.849,6.811,8.856,10.779,2.067
05/11/2008,21.591,7.228,1.939,-0.055,5.658,6.821,9.003,10.513,2.075
06/11/2008,23.049,7.214,2.314,-0.064,5.817,7.768,9.578,11.336,2.135
07/11/2008,22.285,7.121,2.24,-0.066,5.648,7.342,9.06,11.125,2.1
10/11/2008,21.886,7.021,2.135,-0.044,5.576,7.198,9.113,10.749,2.024
11/11/2008,22,7,2.328,-0.036,5.247,7.461,8.978,10.996,2.026
12/11/2008,22.929,7.129,2.549,0.037,5.361,7.853,9.461,11.312,2.156
13/11/2008,23.361,7.153,2.478,-0.012,5.852,7.89,9.418,11.761,2.182
14/11/2008,23.757,7.151,2.497,0.01,6.084,8.015,9.994,11.602,2.161
17/11/2008,23.967,7.163,2.587,0.042,6.044,8.131,10.13,11.681,2.156
18/11/2008,23.812,7.261,2.587,0.054,5.938,7.972,10.021,11.581,2.21
19/11/2008,24.389,7.387,2.832,0.107,5.881,8.182,10.389,11.751,2.249
20/11/2008,26.053,7.633,3.181,0.183,6.073,8.983,11.17,12.53,2.353
21/11/2008,25.722,7.653,3.014,0.131,6.21,8.714,10.844,12.582,2.296
24/11/2008,24.529,7.56,2.668,0.12,6.205,7.976,10.285,12.011,2.233
25/11/2008,23.94,7.532,2.521,0.192,5.949,7.746,10.061,11.699,2.18
26/11/2008,23.547,7.457,2.392,0.199,6.109,7.39,9.885,11.512,2.15
28/11/2008,22.871,7.433,2.205,0.222,6.112,6.899,9.802,10.987,2.082
01/12/2008,23.997,7.497,2.545,0.316,6.052,7.587,10.561,11.279,2.157
02/12/2008,23.918,7.484,2.51,0.337,6.024,7.563,10.268,11.493,2.157
03/12/2008,23.576,7.457,2.399,0.353,5.897,7.47,10.067,11.362,2.147
04/12/2008,24.084,7.479,2.476,0.395,6.068,7.666,10.351,11.625,2.108
05/12/2008,23.673,7.443,2.443,0.384,5.79,7.613,10.012,11.573,2.088
08/12/2008,22.636,7.378,2.09,0.37,5.468,7.33,9.663,10.968,2.005
09/12/2008,22.239,7.324,2.095,0.391,5.172,7.257,9.581,10.673,1.985
10/12/2008,21.393,7.241,1.977,0.369,4.877,6.929,9.145,10.351,1.897
11/12/2008,21.438,7.255,2.021,0.394,4.828,6.94,9.21,10.317,1.911
12/12/2008,21.73,7.25,2.139,0.398,4.728,7.215,9.111,10.709,1.91
15/12/2008,21.62,7.249,2.066,0.417,4.623,7.265,9.153,10.585,1.882
16/12/2008,20.963,7.206,1.926,0.475,4.45,6.906,8.587,10.518,1.858
17/12/2008,20.363,7.122,1.92,0.536,3.986,6.799,7.986,10.566,1.811
18/12/2008,20.108,7.059,1.942,0.521,4.101,6.485,7.961,10.342,1.805
19/12/2008,19.668,6.981,1.947,0.532,3.977,6.231,7.702,10.173,1.793
22/12/2008,19.395,6.894,2.003,0.518,3.927,6.053,7.617,9.988,1.79
23/12/2008,19.143,6.819,2.031,0.514,3.801,5.978,7.442,9.917,1.784
24/12/2008,19.058,6.783,2.04,0.528,3.803,5.904,7.376,9.928,1.754
26/12/2008,18.595,6.692,1.961,0.52,3.747,5.675,7.205,9.675,1.715
29/12/2008,18.654,6.645,1.933,0.529,3.688,5.859,7.181,9.74,1.733
30/12/2008,18.388,6.546,1.809,0.544,3.56,5.929,6.934,9.763,1.691
31/12/2008,17.678,6.414,1.268,0.513,3.578,5.905,6.52,9.523,1.635
02/01/2009,17.09,6.286,1.086,0.476,3.47,5.772,6.285,9.249,1.556
05/01/2009,16.167,6.143,0.9,0.43,3.232,5.462,6.065,8.594,1.508
06/01/2009,15.36,5.945,0.829,0.411,3.004,5.171,5.699,8.219,1.442
07/01/2009,14.978,5.78,0.905,0.426,2.779,5.088,5.627,7.908,1.443
08/01/2009,14.801,5.735,0.98,0.458,2.481,5.147,5.378,7.969,1.454
09/01/2009,14.619,5.676,1.044,0.5,2.423,4.976,5.229,7.935,1.455
12/01/2009,14.646,5.639,1.132,0.559,2.345,4.971,5.252,7.953,1.441
13/01/2009,14.614,5.583,1.208,0.568,2.385,4.87,5.139,8.033,1.442
14/01/2009,15.193,5.616,1.356,0.605,2.485,5.131,5.506,8.224,1.463
15/01/2009,15.81,5.649,1.441,0.591,2.687,5.442,5.765,8.557,1.488
16/01/2009,15.168,5.543,1.35,0.54,2.726,5.009,5.506,8.211,1.451
20/01/2009,15.949,5.505,1.566,0.544,2.646,5.688,6.018,8.454,1.477
21/01/2009,15.698,5.489,1.502,0.526,2.813,5.368,5.697,8.552,1.449
22/01/2009,15.598,5.498,1.518,0.509,2.882,5.191,5.802,8.359,1.437
23/01/2009,15.609,5.472,1.565,0.469,2.896,5.207,5.76,8.434,1.415
26/01/2009,15.276,5.422,1.492,0.439,2.877,5.046,5.694,8.199,1.383
27/01/2009,15.037,5.402,1.385,0.465,2.895,4.89,5.548,8.09,1.399
28/01/2009,14.233,5.277,1.225,0.43,2.719,4.582,5.143,7.76,1.33
29/01/2009,14.5,5.204,1.297,0.398,2.858,4.743,5.37,7.837,1.293
30/01/2009,14.848,5.167,1.38,0.395,3.063,4.843,5.648,7.966,1.234
02/02/2009,15.349,5.209,1.447,0.436,3.241,5.016,5.868,8.213,1.268
03/02/2009,15.004,5.177,1.367,0.399,3.262,4.799,5.65,8.112,1.242
04/02/2009,14.725,5.122,1.284,0.388,3.26,4.671,5.68,7.839,1.206
05/02/2009,14.446,5.142,1.251,0.358,3.167,4.528,5.545,7.684,1.217
06/02/2009,13.835,5.088,1.1,0.323,3.092,4.232,5.337,7.362,1.136
09/02/2009,13.718,5.052,1.088,0.327,3.029,4.222,5.218,7.384,1.116
10/02/2009,14.214,5.063,1.248,0.384,3.102,4.417,5.595,7.468,1.151
11/02/2009,13.955,5.083,1.236,0.407,3.01,4.219,5.334,7.463,1.158
12/02/2009,13.902,5.108,1.293,0.414,2.989,4.098,5.194,7.541,1.167
13/02/2009,13.728,5.081,1.271,0.373,3.014,3.989,5.288,7.304,1.136
17/02/2009,14.657,5.169,1.484,0.428,3.1,4.476,5.725,7.708,1.224
18/02/2009,14.647,5.175,1.506,0.382,3.16,4.424,5.697,7.744,1.206
19/02/2009,14.411,5.139,1.506,0.345,3.13,4.291,5.646,7.567,1.198
20/02/2009,14.876,5.185,1.631,0.366,3.169,4.525,5.825,7.836,1.215
23/02/2009,15.063,5.231,1.712,0.357,3.106,4.657,5.943,7.904,1.216
24/02/2009,14.815,5.326,1.668,0.326,3.132,4.363,5.658,7.943,1.214
25/02/2009,14.638,5.311,1.648,0.308,3.093,4.278,5.657,7.784,1.197
26/02/2009,14.543,5.323,1.636,0.258,3.27,4.056,5.713,7.647,1.183
27/02/2009,14.91,5.358,1.698,0.279,3.424,4.151,5.989,7.736,1.185
02/03/2009,15.736,5.361,1.946,0.338,3.42,4.671,6.347,8.115,1.274
03/03/2009,15.692,5.415,1.991,0.324,3.384,4.578,6.3,8.104,1.288
04/03/2009,15.073,5.468,1.829,0.278,3.302,4.196,6.088,7.736,1.249
05/03/2009,15.468,5.559,1.953,0.34,3.346,4.27,6.372,7.808,1.288
06/03/2009,15.692,5.583,2.002,0.335,3.44,4.332,6.384,8.023,1.285
09/03/2009,15.73,5.636,2.049,0.338,3.457,4.25,6.463,7.993,1.274
10/03/2009,15.23,5.641,1.801,0.315,3.504,3.969,6.115,7.879,1.236
11/03/2009,14.883,5.604,1.709,0.324,3.348,3.898,5.952,7.704,1.227
12/03/2009,14.712,5.588,1.626,0.324,3.252,3.922,5.76,7.724,1.228
13/03/2009,14.413,5.527,1.507,0.301,3.224,3.854,5.716,7.499,1.198
16/03/2009,14.055,5.442,1.425,0.268,3.095,3.825,5.605,7.283,1.167
17/03/2009,13.709,5.392,1.309,0.246,3,3.762,5.389,7.14,1.18
18/03/2009,13.695,5.451,1.26,0.31,2.869,3.805,5.318,7.164,1.213
19/03/2009,13.421,5.372,1.253,0.331,2.61,3.855,5.172,7.104,1.145
20/03/2009,13.428,5.366,1.286,0.326,2.618,3.832,5.242,7.054,1.132
23/03/2009,12.8,5.315,1.014,0.294,2.532,3.645,4.909,6.814,1.077
24/03/2009,12.622,5.249,1,0.257,2.605,3.511,4.93,6.634,1.058
25/03/2009,12.499,5.19,0.957,0.246,2.64,3.466,4.884,6.587,1.028
26/03/2009,12.088,5.143,0.855,0.24,2.573,3.277,4.741,6.353,0.994
27/03/2009,12.149,5.1,0.916,0.276,2.56,3.297,4.739,6.408,1.002
30/03/2009,12.865,5.103,1.149,0.316,2.573,3.724,5.031,6.768,1.066
31/03/2009,12.407,4.986,0.935,0.292,2.589,3.605,4.882,6.49,1.035
01/04/2009,11.969,4.989,0.818,0.298,2.531,3.333,4.711,6.271,0.987
02/04/2009,11.458,4.895,0.572,0.222,2.458,3.311,4.561,5.963,0.934
03/04/2009,11.087,4.818,0.561,0.176,2.406,3.126,4.415,5.785,0.887
06/04/2009,10.96,4.764,0.556,0.172,2.376,3.092,4.435,5.67,0.855
07/04/2009,10.833,4.731,0.624,0.192,2.314,2.972,4.416,5.556,0.861
08/04/2009,10.678,4.695,0.624,0.209,2.243,2.907,4.269,5.547,0.862
09/04/2009,10.2,4.62,0.427,0.185,2.201,2.767,4.064,5.314,0.822
13/04/2009,10.033,4.576,0.391,0.174,2.21,2.682,4.023,5.238,0.772
14/04/2009,10.007,4.513,0.409,0.213,2.201,2.671,3.993,5.244,0.77
15/04/2009,9.75,4.449,0.396,0.225,2.182,2.498,3.863,5.133,0.754
16/04/2009,9.157,4.331,0.319,0.215,2.023,2.269,3.673,4.79,0.694
17/04/2009,8.709,4.222,0.259,0.194,1.87,2.164,3.54,4.488,0.681
20/04/2009,9.223,4.205,0.41,0.259,1.893,2.456,3.839,4.679,0.705
21/04/2009,9.25,4.217,0.39,0.234,2.008,2.401,3.791,4.752,0.707
22/04/2009,9.05,4.172,0.373,0.217,1.947,2.341,3.742,4.621,0.687
23/04/2009,8.847,4.135,0.32,0.201,1.919,2.272,3.644,4.535,0.668
24/04/2009,8.717,4.062,0.249,0.191,1.892,2.323,3.55,4.528,0.639
27/04/2009,8.865,4.048,0.271,0.232,1.879,2.435,3.618,4.584,0.663
28/04/2009,8.908,4,0.334,0.218,1.88,2.476,3.514,4.739,0.655
29/04/2009,8.555,3.918,0.225,0.169,1.917,2.326,3.323,4.654,0.578
30/04/2009,8.285,3.88,0.125,0.145,1.911,2.224,3.224,4.505,0.556
01/05/2009,8.237,3.837,0.082,0.13,1.979,2.209,3.211,4.473,0.553
04/05/2009,7.926,3.779,-0.064,0.106,2.038,2.067,3.064,4.396,0.466
05/05/2009,7.658,3.704,-0.076,0.113,1.918,1.999,2.905,4.312,0.441
06/05/2009,7.254,3.632,-0.15,0.103,1.724,1.945,2.663,4.174,0.417
07/05/2009,7.028,3.49,-0.174,0.037,1.645,2.03,2.608,4.053,0.367
08/05/2009,6.77,3.408,-0.272,0.014,1.686,1.934,2.479,3.938,0.353
11/05/2009,6.728,3.399,-0.211,0.062,1.533,1.945,2.498,3.873,0.357
12/05/2009,6.702,3.372,-0.189,0.063,1.494,1.962,2.451,3.897,0.354
13/05/2009,6.89,3.398,-0.092,0.103,1.455,2.026,2.566,3.962,0.362
14/05/2009,6.806,3.407,-0.086,0.1,1.45,1.935,2.446,3.99,0.37
15/05/2009,6.65,3.384,-0.115,0.102,1.397,1.882,2.467,3.826,0.357
18/05/2009,6.311,3.343,-0.207,0.064,1.316,1.795,2.197,3.786,0.328
19/05/2009,5.942,3.271,-0.288,0.037,1.209,1.713,2.092,3.561,0.289
20/05/2009,5.68,3.184,-0.308,0.041,1.133,1.63,2.009,3.441,0.23
21/05/2009,5.921,3.128,-0.21,0.021,1.115,1.867,2.115,3.583,0.223
22/05/2009,6.058,3.089,-0.206,-0.045,1.157,2.063,2.279,3.57,0.209
26/05/2009,5.947,3.031,-0.293,-0.077,1.228,2.058,2.181,3.561,0.205
27/05/2009,6.053,2.953,-0.3,-0.11,1.284,2.226,2.328,3.569,0.156
28/05/2009,5.945,2.93,-0.329,-0.126,1.246,2.224,2.244,3.554,0.147
29/05/2009,5.738,2.85,-0.382,-0.089,1.274,2.085,2.083,3.527,0.128
01/06/2009,5.624,2.692,-0.549,-0.161,1.362,2.28,2.207,3.368,0.049
02/06/2009,5.565,2.627,-0.551,-0.153,1.331,2.311,2.096,3.416,0.053
03/06/2009,5.676,2.604,-0.438,-0.107,1.267,2.35,2.167,3.427,0.082
04/06/2009,5.502,2.555,-0.45,-0.162,1.249,2.31,2.145,3.287,0.07
05/06/2009,5.292,2.474,-0.479,-0.204,1.215,2.286,2.15,3.108,0.034
08/06/2009,5.476,2.446,-0.468,-0.196,1.325,2.369,2.22,3.209,0.047
09/06/2009,5.32,2.425,-0.477,-0.189,1.265,2.296,2.059,3.213,0.048
10/06/2009,5.096,2.378,-0.535,-0.216,1.218,2.251,2.024,3.052,0.02
11/06/2009,4.891,2.357,-0.567,-0.213,1.211,2.103,1.918,2.949,0.024
12/06/2009,4.723,2.343,-0.588,-0.191,1.164,1.995,1.836,2.858,0.029
15/06/2009,4.993,2.339,-0.469,-0.13,1.15,2.103,1.929,3.004,0.06
16/06/2009,5.242,2.349,-0.403,-0.109,1.197,2.208,2.058,3.117,0.067
17/06/2009,5.347,2.393,-0.371,-0.106,1.207,2.224,2.07,3.191,0.086
18/06/2009,5.395,2.383,-0.382,-0.144,1.334,2.204,2.158,3.165,0.072
19/06/2009,5.139,2.391,-0.428,-0.133,1.306,2.003,2.019,3.042,0.078
22/06/2009,5.583,2.429,-0.299,-0.093,1.31,2.236,2.222,3.243,0.118
23/06/2009,5.678,2.457,-0.254,-0.094,1.295,2.274,2.216,3.319,0.143
24/06/2009,5.433,2.446,-0.332,-0.099,1.292,2.126,2.066,3.251,0.116
25/06/2009,5.149,2.479,-0.401,-0.084,1.248,1.907,1.922,3.109,0.118
26/06/2009,4.961,2.444,-0.42,-0.075,1.187,1.825,1.883,2.975,0.103
29/06/2009,4.764,2.405,-0.453,-0.08,1.134,1.758,1.839,2.835,0.09
30/06/2009,4.723,2.28,-0.33,-0.089,1.136,1.726,1.896,2.695,0.132
01/07/2009,4.514,2.262,-0.377,-0.113,1.15,1.592,1.865,2.542,0.107
02/07/2009,4.681,2.265,-0.266,-0.07,1.152,1.6,1.902,2.647,0.132
06/07/2009,4.674,2.25,-0.221,-0.055,1.109,1.591,1.897,2.655,0.122
07/07/2009,4.751,2.247,-0.169,-0.043,1.08,1.636,1.908,2.712,0.131
08/07/2009,5.067,2.283,-0.113,0.024,1.049,1.824,1.955,2.937,0.175
09/07/2009,4.88,2.257,-0.118,-0.014,1.052,1.703,1.846,2.887,0.147
10/07/2009,4.958,2.281,-0.096,0.019,1.118,1.636,1.904,2.895,0.159
13/07/2009,4.961,2.274,-0.135,-0.002,1.169,1.655,1.821,2.977,0.163
14/07/2009,4.692,2.23,-0.219,-0.038,1.219,1.5,1.807,2.753,0.132
15/07/2009,4.448,2.165,-0.353,-0.1,1.225,1.511,1.757,2.597,0.094
16/07/2009,4.334,2.162,-0.4,-0.088,1.236,1.424,1.688,2.562,0.084
17/07/2009,4.245,2.105,-0.422,-0.114,1.249,1.427,1.707,2.461,0.077
20/07/2009,4.117,2.081,-0.491,-0.123,1.227,1.423,1.628,2.43,0.059
21/07/2009,3.947,2.054,-0.548,-0.09,1.167,1.364,1.536,2.353,0.058
22/07/2009,3.814,2.003,-0.56,-0.106,1.132,1.345,1.485,2.288,0.041
23/07/2009,3.532,1.925,-0.665,-0.158,1.122,1.308,1.405,2.13,-0.003
24/07/2009,3.45,1.898,-0.694,-0.161,1.136,1.271,1.374,2.074,0.002
27/07/2009,3.331,1.847,-0.738,-0.183,1.076,1.329,1.32,2.038,-0.027
28/07/2009,3.316,1.804,-0.724,-0.151,1.049,1.338,1.304,2.045,-0.033
29/07/2009,3.26,1.773,-0.719,-0.142,0.977,1.371,1.279,1.992,-0.011
30/07/2009,3.131,1.727,-0.804,-0.154,0.984,1.378,1.226,1.915,-0.01
31/07/2009,3.068,1.66,-0.834,-0.117,0.964,1.395,1.199,1.883,-0.014
03/08/2009,2.967,1.571,-0.902,-0.17,1.007,1.461,1.185,1.853,-0.071
04/08/2009,2.857,1.519,-0.903,-0.177,0.982,1.436,1.129,1.811,-0.083
05/08/2009,2.906,1.481,-0.871,-0.185,1.015,1.466,1.156,1.845,-0.095
06/08/2009,2.959,1.459,-0.848,-0.192,1.031,1.509,1.25,1.804,-0.095
07/08/2009,2.745,1.406,-0.895,-0.253,1.031,1.456,1.206,1.659,-0.12
10/08/2009,2.786,1.421,-0.896,-0.225,1.016,1.47,1.206,1.687,-0.107
11/08/2009,2.959,1.431,-0.847,-0.191,0.955,1.611,1.236,1.806,-0.083
12/08/2009,2.849,1.449,-0.87,-0.203,0.921,1.552,1.147,1.781,-0.079
13/08/2009,2.726,1.471,-0.92,-0.178,0.912,1.441,1.094,1.714,-0.082
14/08/2009,2.751,1.482,-0.897,-0.139,0.926,1.379,1.104,1.724,-0.077
17/08/2009,3.248,1.509,-0.754,-0.105,0.918,1.68,1.308,1.97,-0.03
18/08/2009,3.038,1.506,-0.803,-0.124,0.949,1.51,1.202,1.885,-0.049
19/08/2009,3.064,1.525,-0.805,-0.106,0.931,1.519,1.188,1.913,-0.037
20/08/2009,2.761,1.517,-0.881,-0.109,0.915,1.319,1.075,1.732,-0.046
21/08/2009,2.539,1.475,-0.945,-0.148,0.872,1.285,0.975,1.637,-0.073
24/08/2009,2.415,1.477,-1.007,-0.134,0.854,1.225,0.925,1.575,-0.085
25/08/2009,2.405,1.474,-1.005,-0.118,0.837,1.217,0.888,1.588,-0.071
26/08/2009,2.342,1.466,-1.008,-0.107,0.802,1.189,0.819,1.592,-0.069
27/08/2009,2.336,1.44,-0.981,-0.11,0.785,1.202,0.756,1.647,-0.067
28/08/2009,2.212,1.434,-1.003,-0.108,0.772,1.117,0.751,1.549,-0.088
31/08/2009,2.269,1.384,-0.961,-0.097,0.766,1.177,0.824,1.538,-0.093
01/09/2009,2.543,1.393,-0.883,-0.078,0.778,1.333,1.024,1.604,-0.085
02/09/2009,2.646,1.401,-0.834,-0.066,0.797,1.348,1.025,1.694,-0.073
03/09/2009,2.522,1.386,-0.855,-0.083,0.835,1.239,0.942,1.676,-0.096
04/09/2009,2.225,1.379,-0.91,-0.109,0.815,1.05,0.775,1.565,-0.115
08/09/2009,2.005,1.323,-0.995,-0.124,0.755,1.046,0.716,1.43,-0.141
09/09/2009,1.795,1.306,-1.014,-0.138,0.7,0.941,0.586,1.358,-0.149
10/09/2009,1.674,1.295,-1.063,-0.111,0.628,0.925,0.522,1.294,-0.142
11/09/2009,1.664,1.258,-1.066,-0.086,0.599,0.959,0.515,1.301,-0.152
14/09/2009,1.654,1.204,-1.038,-0.103,0.601,0.99,0.486,1.323,-0.155
15/09/2009,1.529,1.151,-1.054,-0.12,0.606,0.946,0.458,1.247,-0.176
16/09/2009,1.479,1.093,-1.122,-0.135,0.588,1.055,0.464,1.199,-0.184
17/09/2009,1.409,1.067,-1.142,-0.133,0.6,1.017,0.476,1.116,-0.183
18/09/2009,1.409,1.033,-1.129,-0.145,0.632,1.018,0.462,1.145,-0.198
21/09/2009,1.413,1.03,-1.094,-0.154,0.631,1,0.458,1.136,-0.181
22/09/2009,1.352,1.013,-1.121,-0.148,0.645,0.963,0.405,1.133,-0.186
23/09/2009,1.289,1.006,-1.094,-0.146,0.588,0.935,0.347,1.117,-0.175
24/09/2009,1.42,1.024,-1.05,-0.113,0.56,0.999,0.401,1.173,-0.154
25/09/2009,1.581,1.025,-0.991,-0.067,0.57,1.044,0.471,1.251,-0.141
28/09/2009,1.617,1.027,-1.014,-0.059,0.565,1.098,0.443,1.309,-0.135
29/09/2009,1.582,1.015,-1.023,-0.065,0.561,1.094,0.467,1.261,-0.146
30/09/2009,1.667,0.982,-0.915,-0.068,0.549,1.119,0.518,1.241,-0.092
01/10/2009,1.987,1.027,-0.81,-0.03,0.571,1.229,0.699,1.361,-0.073
02/10/2009,2.139,1.044,-0.732,-0.037,0.568,1.296,0.724,1.483,-0.068
05/10/2009,1.864,1.019,-0.77,-0.04,0.554,1.101,0.595,1.348,-0.079
06/10/2009,1.676,0.992,-0.84,-0.045,0.536,1.033,0.516,1.269,-0.109
07/10/2009,1.546,0.994,-0.848,-0.023,0.502,0.921,0.48,1.164,-0.098
