"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2020-02-03T05:00:00.000Z","28,320","29,408","28,320","29,103","3.00","2.79","152,336"
"2020-02-10T05:00:00.000Z","28,996","29,569","28,996","29,398","1.02","0.8108","137,575"
"2020-02-18T05:00:00.000Z","29,283","29,409","28,893","28,992","-1.38","-1.58","110,933"
"2020-02-24T05:00:00.000Z","28,403","28,403","24,681","25,409","-12.36","-12.56","304,260"
"2020-03-02T05:00:00.000Z","25,591","27,102","25,227","25,865","1.79","1.59","282,025"
"2020-03-09T04:00:00.000Z","24,992","25,021","21,154","23,186","-10.36","-10.56","382,410"
"2020-03-16T04:00:00.000Z","20,918","21,768","18,917","19,174","-17.30","-17.51","411,393"
"2020-03-23T04:00:00.000Z","19,028","22,595","18,214","21,637","12.84","12.64","371,808"
"2020-03-30T04:00:00.000Z","21,678","22,480","20,735","21,053","-2.70","-2.91","261,505"
"2020-04-06T04:00:00.000Z","21,694","24,009","21,694","23,719","12.67","12.46","225,488"
"2020-04-13T04:00:00.000Z","23,699","24,264","23,095","24,242","2.21","2.00","233,557"
"2020-04-20T04:00:00.000Z","24,095","24,109","22,942","23,775","-1.93","-2.13","204,427"
"2020-04-27T04:00:00.000Z","23,866","24,765","23,645","23,724","-0.2169","-0.4218","216,865"
"2020-05-04T04:00:00.000Z","23,582","24,350","23,361","24,331","2.56","2.36","182,182"
"2020-05-11T04:00:00.000Z","24,256","24,382","22,790","23,685","-2.65","-2.86","216,356"
"2020-05-18T04:00:00.000Z","24,060","24,718","24,060","24,465","3.29","3.09","183,754"
"2020-05-26T04:00:00.000Z","24,782","25,759","24,782","25,383","3.75","3.55","177,021"
"2020-06-01T04:00:00.000Z","25,343","27,338","25,221","27,111","6.81","6.60","201,769"
"2020-06-08T04:00:00.000Z","27,233","27,580","25,078","25,606","-5.55","-5.76","244,423"
"2020-06-15T04:00:00.000Z","25,270","26,611","24,843","25,871","1.04","0.8337","229,902"
"2020-06-22T04:00:00.000Z","25,865","26,315","24,971","25,016","-3.31","-3.51","259,930"
"2020-06-29T04:00:00.000Z","25,152","26,204","25,096","25,827","3.25","3.04","15,201,869"
"2020-07-06T04:00:00.000Z","25,996","26,298","25,524","26,075","0.9600","0.7551","17,550,977"
"2020-07-13T04:00:00.000Z","26,225","27,071","25,995","26,672","2.29","2.08","181,274"
